Page/Key,language,year,city,Classification,Orig_Value,llm_Value_1,llm_Value_3,llm_Value_4,llm_Value_6
ZQIHYL,LATIN,1531,Lyon,Surveying,unrelated,unknown,unknown,unknown,unrelated
ZQIHYL,LATIN,1531,Lyon,Theoretical Mathematics,unrelated,unknown,unknown,unknown,unrelated
ZQIHYL,LATIN,1531,Lyon,Trigonometry,unrelated,unknown,unknown,unknown,unrelated
bib-1,FRENCH,1542,Paris,Architecture,unrelated,unrelated,unknown,secondary,unrelated
bib-1,FRENCH,1542,Paris,Arithmetic,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Astronomy,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Cartography,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Commercial Mathematics,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Construction,unrelated,unrelated,unknown,secondary,unrelated
bib-1,FRENCH,1542,Paris,Cosmography,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Geography,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Gnomonics & Horology,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Instrument Construction,unrelated,unrelated,unknown,unknown,unrelated
bib-1,FRENCH,1542,Paris,Instrument Use,unrelated,unrelated,unknown,unknown,unrelated
bib-1,FRENCH,1542,Paris,Mechanics,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Military Engineering,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Music Theory,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Navigation,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Perspective,unrelated,unrelated,unknown,unrelated,unrelated
bib-1,FRENCH,1542,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-1,FRENCH,1542,Paris,Surveying,unrelated,unrelated,unknown,unknown,unrelated
bib-1,FRENCH,1542,Paris,Theoretical Mathematics,unrelated,unrelated,unknown,unknown,secondary
bib-1,FRENCH,1542,Paris,Trigonometry,unrelated,unrelated,unknown,unknown,unrelated
bib-10,FRENCH,1570,Paris,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Arithmetic,unrelated,secondary,unrelated,unknown,secondary
bib-10,FRENCH,1570,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Construction,unrelated,secondary,secondary,unrelated,unknown
bib-10,FRENCH,1570,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Instrument Construction,unrelated,secondary,secondary,unknown,secondary
bib-10,FRENCH,1570,Paris,Instrument Use,unrelated,primary,primary,primary,primary
bib-10,FRENCH,1570,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-10,FRENCH,1570,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-10,FRENCH,1570,Paris,Surveying,unrelated,secondary,primary,unknown,secondary
bib-10,FRENCH,1570,Paris,Theoretical Mathematics,unrelated,secondary,secondary,unknown,secondary
bib-10,FRENCH,1570,Paris,Trigonometry,unrelated,unknown,unrelated,unknown,unknown
bib-105,LATIN,1594,Nuremberg,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Arithmetic,unrelated,unrelated,unknown,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Astronomy,unrelated,unknown,unknown,unknown,unknown
bib-105,LATIN,1594,Nuremberg,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Geography,unrelated,unrelated,unknown,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unknown
bib-105,LATIN,1594,Nuremberg,Instrument Construction,unrelated,secondary,unknown,unknown,unknown
bib-105,LATIN,1594,Nuremberg,Instrument Use,unrelated,primary,primary,primary,primary
bib-105,LATIN,1594,Nuremberg,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
bib-105,LATIN,1594,Nuremberg,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Navigation,unrelated,unrelated,unknown,unknown,unknown
bib-105,LATIN,1594,Nuremberg,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Practical Geometry,primary,primary,primary,primary,primary
bib-105,LATIN,1594,Nuremberg,Surveying,primary,secondary,primary,secondary,primary
bib-105,LATIN,1594,Nuremberg,Theoretical Mathematics,unrelated,secondary,unknown,unrelated,unrelated
bib-105,LATIN,1594,Nuremberg,Trigonometry,unrelated,secondary,unknown,secondary,unknown
bib-123,ITALIAN,1558,Lyon,Architecture,unrelated,unrelated,unrelated,unrelated,unknown
bib-123,ITALIAN,1558,Lyon,Arithmetic,primary,primary,primary,primary,primary
bib-123,ITALIAN,1558,Lyon,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Construction,unrelated,unrelated,unrelated,unrelated,unknown
bib-123,ITALIAN,1558,Lyon,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-123,ITALIAN,1558,Lyon,Practical Geometry,primary,primary,primary,primary,primary
bib-123,ITALIAN,1558,Lyon,Surveying,unrelated,unknown,unrelated,unrelated,unknown
bib-123,ITALIAN,1558,Lyon,Theoretical Mathematics,unrelated,unknown,secondary,unknown,unknown
bib-123,ITALIAN,1558,Lyon,Trigonometry,unrelated,unknown,unrelated,unrelated,unknown
bib-127,LATIN,1598,Nuremberg,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Arithmetic,unrelated,unrelated,unrelated,unknown,unrelated
bib-127,LATIN,1598,Nuremberg,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Practical Geometry,unrelated,primary,primary,primary,primary
bib-127,LATIN,1598,Nuremberg,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-127,LATIN,1598,Nuremberg,Theoretical Mathematics,primary,secondary,primary,secondary,secondary
bib-127,LATIN,1598,Nuremberg,Trigonometry,unrelated,unrelated,unrelated,unknown,unrelated
bib-128,LATIN,1580,Basel,Architecture,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Arithmetic,primary,primary,primary,primary,primary
bib-128,LATIN,1580,Basel,Astronomy,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Cartography,unrelated,unrelated,unrelated,unknown,unknown
bib-128,LATIN,1580,Basel,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-128,LATIN,1580,Basel,Construction,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Cosmography,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Geography,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Instrument Use,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-128,LATIN,1580,Basel,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-128,LATIN,1580,Basel,Navigation,unrelated,unrelated,unrelated,unrelated,unknown
bib-128,LATIN,1580,Basel,Perspective,unrelated,unrelated,unrelated,unknown,unknown
bib-128,LATIN,1580,Basel,Practical Geometry,primary,primary,primary,unknown,primary
bib-128,LATIN,1580,Basel,Surveying,unrelated,unrelated,unrelated,unknown,unknown
bib-128,LATIN,1580,Basel,Theoretical Mathematics,unrelated,secondary,unknown,unknown,primary
bib-128,LATIN,1580,Basel,Trigonometry,unrelated,unrelated,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Architecture,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Arithmetic,unrelated,unknown,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Construction,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Instrument Construction,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Instrument Use,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Mechanics,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Military Engineering,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unknown
bib-13,FRENCH,1565,Paris,Perspective,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-13,FRENCH,1565,Paris,Surveying,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Theoretical Mathematics,unrelated,unknown,unrelated,unknown,unknown
bib-13,FRENCH,1565,Paris,Trigonometry,unrelated,unknown,unrelated,unknown,unknown
bib-131,ENGLISH,1574,London,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Astronomy,unrelated,secondary,primary,secondary,secondary
bib-131,ENGLISH,1574,London,Cartography,unrelated,unrelated,unrelated,primary,primary
bib-131,ENGLISH,1574,London,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Construction,unrelated,unrelated,unrelated,secondary,unrelated
bib-131,ENGLISH,1574,London,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Geography,unrelated,unrelated,unrelated,secondary,unrelated
bib-131,ENGLISH,1574,London,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Instrument Construction,unrelated,unrelated,unrelated,secondary,secondary
bib-131,ENGLISH,1574,London,Instrument Use,unrelated,primary,primary,secondary,primary
bib-131,ENGLISH,1574,London,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-131,ENGLISH,1574,London,Perspective,unrelated,secondary,primary,secondary,unrelated
bib-131,ENGLISH,1574,London,Practical Geometry,primary,primary,primary,primary,primary
bib-131,ENGLISH,1574,London,Surveying,unrelated,unrelated,unrelated,secondary,unrelated
bib-131,ENGLISH,1574,London,Theoretical Mathematics,unrelated,secondary,secondary,primary,secondary
bib-131,ENGLISH,1574,London,Trigonometry,unrelated,unknown,unrelated,unknown,unrelated
bib-14,LATIN,1494,Venice,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Arithmetic,primary,primary,primary,primary,primary
bib-14,LATIN,1494,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Military Engineering,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Perspective,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Practical Geometry,unrelated,secondary,secondary,secondary,unknown
bib-14,LATIN,1494,Venice,Surveying,unrelated,unrelated,unrelated,unrelated,unrelated
bib-14,LATIN,1494,Venice,Theoretical Mathematics,unrelated,primary,primary,primary,primary
bib-14,LATIN,1494,Venice,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Architecture,unrelated,primary,primary,secondary,primary
bib-147,ITALIAN,1557,Venice,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Cartography,unrelated,secondary,secondary,unrelated,unknown
bib-147,ITALIAN,1557,Venice,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Construction,primary,secondary,primary,primary,secondary
bib-147,ITALIAN,1557,Venice,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Geography,unrelated,secondary,secondary,secondary,unrelated
bib-147,ITALIAN,1557,Venice,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Instrument Use,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Mechanics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Military Engineering,secondary,primary,primary,primary,primary
bib-147,ITALIAN,1557,Venice,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Navigation,unrelated,unrelated,unrelated,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Perspective,unrelated,secondary,unknown,unrelated,unrelated
bib-147,ITALIAN,1557,Venice,Practical Geometry,primary,primary,primary,primary,primary
bib-147,ITALIAN,1557,Venice,Surveying,primary,secondary,unknown,secondary,unknown
bib-147,ITALIAN,1557,Venice,Theoretical Mathematics,unrelated,secondary,secondary,secondary,secondary
bib-147,ITALIAN,1557,Venice,Trigonometry,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Architecture,primary,primary,primary,primary,secondary
bib-148,FRENCH,1598,Paris,Arithmetic,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Construction,unrelated,secondary,secondary,primary,secondary
bib-148,FRENCH,1598,Paris,Cosmography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Geography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Gnomonics & Horology,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Instrument Construction,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Instrument Use,secondary,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Mechanics,unrelated,secondary,secondary,primary,secondary
bib-148,FRENCH,1598,Paris,Military Engineering,primary,primary,primary,primary,primary
bib-148,FRENCH,1598,Paris,Music Theory,unrelated,unrelated,unrelated,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Navigation,unrelated,unrelated,unrelated,unrelated,unknown
bib-148,FRENCH,1598,Paris,Perspective,primary,primary,primary,primary,primary
bib-148,FRENCH,1598,Paris,Practical Geometry,primary,primary,primary,primary,primary
bib-148,FRENCH,1598,Paris,Surveying,unrelated,unrelated,unrelated,unknown,unrelated
bib-148,FRENCH,1598,Paris,Theoretical Mathematics,unrelated,secondary,secondary,unrelated,unrelated
bib-148,FRENCH,1598,Paris,Trigonometry,unrelated,secondary,unknown,unknown,unrelated
bib-15,FRENCH,1554,Lyon,Architecture,unrelated,unrelated,unrelated,unrelated,unrelated
bib-15,FRENCH,1554,Lyon,Arithmetic,primary,primary,primary,primary,primary
bib-15,FRENCH,1554,Lyon,Astronomy,unrelated,unrelated,unrelated,unrelated,unrelated
bib-15,FRENCH,1554,Lyon,Cartography,unrelated,unrelated,unrelated,unrelated,unrelated
bib-15,FRENCH,1554,Lyon,Commercial Mathematics,unrelated,unrelated,unrelated,unrelated,unrelated
