review_id,Page/Key,Language,Feature Name,Value_orig,Value_llm,Value_llm5,final_candidate,working_final_value,decision_tier,needs_human_review,review_priority,recommendation_rule,recommendation_support,decision_reason,current_db_value,current_source_revision,current_revision_name,mapped_to_db_feature,is_v6_revision,current_exact_working_final,current_unordered_comma_match,current_missing
R0670,Cologne_1591,LATIN,Institutions,Societate IESV,Societate IESV,Societate IESV,Societate IESV,Societate IESV,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Societate IESV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,1,1,0
R0671,Cologne_1591,LATIN,Place in Imprint,COLONIAE,COLONIAE,COLONIAE,COLONIAE,COLONIAE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,COLONIAE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R0672,Cologne_1591,LATIN,Publisher in Imprint,IOH. BAPTISTAE CIOTTI,IOH. BAPTISTAE CIOTTI,IOH. BAPTISTAE CIOTTI,IOH. BAPTISTAE CIOTTI,IOH. BAPTISTAE CIOTTI,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,IOH. BAPTISTAE CIOTTI,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,1,1,0
R0673,Cologne_1591,LATIN,Verbs,"illustrati, locupletati, recogniti, emendati","Nunc tertiò editi, summaque diligentia recogniti, atque emendati., Nunc tertiò editi, ac multarum rerum accessione locupletati.","editi, recogniti, emendati","editi, recogniti, emendati","editi, recogniti, emendati",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"editi, recogniti, emendati",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,1,1,0
R0674,Cologne_1600,LATIN,Base Content,EVCLIDIS ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV.,ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV.,EVCLIDIS ELEMENTORVM LIBRI XV.,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,EVCLIDIS ELEMENTORVM LIBRI XV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R0675,Cologne_1600,LATIN,Base Content Description,"QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus","QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus.","QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus","QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus","QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD
QVAMLIbet Geometriæ tractationem facilis comparatur aditus",A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,"QVIBVS, CVM AD OMNEM MATHEMATICAE SCIENTIAE PARTEM, TVM AD QVAMLIbet Geometriæ tractationem facilis comparatur aditus",7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,1,1,0
R0676,Cologne_1600,LATIN,Date in Imprint,M. D. C.,M. D. C.,M. D. C,M. D. C.,M. D. C.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,M. D. C,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,0,0,0
R0679,Cologne_1600,LATIN,Euclid References,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EVCLIDIS,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R0680,Cologne_1600,LATIN,Place in Imprint,COLONIAE,COLONIAE,COLONIAE,COLONIAE,COLONIAE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,COLONIAE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R0681,Cologne_1600,LATIN,Privileges in Imprint,Cum Gratia & Privilegio,Cum Gratia & Privilegio.,Privilegio,Cum Gratia & Privilegio.,Cum Gratia & Privilegio.,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,Cum Gratia & Privilegio,0f63fc20-5e6b-402c-b6e7-1314707158b0,v1,1,0,0,0,0
R0682,Cologne_1600,LATIN,Publisher in Imprint,Gosuinum Cholinum,Apud Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,Apud Gosuinum Cholinum,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,0,0,0
R0683,Cologne_1600,LATIN,Verbs,comparatur,,,comparatur,comparatur,B_keep_manual_no_llm,sample,3,manual_only_no_llm_value,Value_orig,Manual value exists and both v1/v5 are empty; keep manual unless sampled review shows this feature is unreliable.,,7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,1
R0684,Cologne_1602,LATIN,Adapter Attribution,D. FRANCISCO FLVSSATE CAN-DALLA.,D. FRANCISCO FLVSSATE CAN-DALLA,D. FRANCISCO FLVSSATE CAN-DALLA,D. FRANCISCO FLVSSATE CAN-DALLA,D. FRANCISCO FLVSSATE CAN-DALLA,C_llm_agreement_overrides_manual,sample,1,v1_v5_agree_conflicts_with_manual,"Value_llm,Value_llm5","v1 and v5 agree with each other but conflict with manual; use LLM agreement as likely cleanup, but sample-review this assumption.",FRANCISCO FLVSSATE CAN-DALLA,7d8fdc01-b3ec-43de-a654-4cba5ffb6a01,v6,1,1,0,0,0
R0686,Cologne_1602,LATIN,Base Content,"EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA, LIBRIS XV.",EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA,ELEMENTA,EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA,EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI ELEMENTA, LIBRIS XV",7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R0687,Cologne_1602,LATIN,Base Content Description,"AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus.","AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus., Accessit decimussextus liber, ac solidorum regularium sibi inuicem inscriptorum collationibus., Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti.","AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus, Accessit decimussextus liber, ac solidorum regularium sibi inuicem inscriptorum collationibus, Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti","AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus, Accessit decimussextus liber, ac solidorum regularium sibi inuicem inscriptorum collationibus, Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti","AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER
MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus, Accessit decimussextus liber, ac solidorum regularium sibi inuicem inscriptorum collationibus, Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm5,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"AD GERMANAM GEOMETRIAE INTELLIGENTIAM, E DIVERSIS LAPSIBVS TEMPORIS INIVRIA CONTRACTIS RESTITUTA, ADIMPLETIS PRAETER MAIORVM SPEM, QUAE HACTEnus deerant, solidorum regu-larium conferentijs ac inscriptionibus",7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,0
R0691,Cologne_1602,LATIN,Date in Imprint,1602,ANNO 1602.,1602,1602,1602,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,1602,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,1,1,0
R0694,Cologne_1602,LATIN,Edition Statement,"Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti.","Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti.","Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti","Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti.","Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti.",A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,"Nouissimè collati sunt decimusseptimus & decimusoctauus, priori editioni quodammodo polliciti, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti",718a7718-22cf-424e-a7f1-84e9cf1071c6,v1,1,0,0,0,0
R0696,Cologne_1602,LATIN,Enriched With,"solidorum regu-larium conferentijs ac inscriptionibus, solidorum regularium sibi inuicem inscriptorum collationibus, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti",,,"solidorum regu-larium conferentijs ac inscriptionibus, solidorum regularium sibi inuicem inscriptorum collationibus, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti","solidorum regu-larium conferentijs ac inscriptionibus, solidorum regularium sibi inuicem inscriptorum collationibus, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti",B_keep_manual_no_llm,sample,3,manual_only_no_llm_value,Value_orig,Manual value exists and both v1/v5 are empty; keep manual unless sampled review shows this feature is unreliable.,"solidorum regu-larium conferentijs ac inscriptionibus, de componendorum, inscribendo-rum, & conferendorum compositorum solidorum inuentis, ordine & numero absoluti",7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,0
R0697,Cologne_1602,LATIN,Euclid Description,MEGARENSIS MATHEMATICI CLARISSIMI,MEGARENSIS MATHEMATICI CLARISSIMI,MEGARENSIS MATHEMATICI CLARISSIMI,MEGARENSIS MATHEMATICI CLARISSIMI,MEGARENSIS MATHEMATICI CLARISSIMI,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,MEGARENSIS MATHEMATICI CLARISSIMI,f8f833bf-6d05-46d6-8468-e2f6fe52f105,v2,1,0,1,1,0
R0698,Cologne_1602,LATIN,Euclid References,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EVCLIDIS,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R0700,Cologne_1602,LATIN,Other Educational Authorities,MAIORVM,EVCLIDIS,,EVCLIDIS,EVCLIDIS,E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",EVCLIDIS MEGARENSIS MATHEMATICI CLARISSIMI,7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,0,0,0
R0701,Cologne_1602,LATIN,Patronage Dedication,"AD CAROLVM IX. CHRISTIANISSIMVM GALLIARVM
REGEM.",CAROLVM IX. CHRISTIANISSIMVM GALLIARVM REGEM,,CAROLVM IX. CHRISTIANISSIMVM GALLIARVM REGEM,CAROLVM IX. CHRISTIANISSIMVM GALLIARVM REGEM,E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",CAROLVM IX. CHRISTIANISSIMVM GALLIARVM REGEM,7d8fdc01-b3ec-43de-a654-4cba5ffb6a17,v6,1,1,1,1,0
R0702,Cologne_1602,LATIN,Place in Imprint,COLONIAE VBIORVM,COLONIAE VBIORVM,COLONIAE VBIORVM,COLONIAE VBIORVM,COLONIAE VBIORVM,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,COLONIAE VBIORVM,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R0703,Cologne_1602,LATIN,Verbs,"RESTITUTA, Accessit, collati","RESTITUTA,, collati sunt, polliciti,, Accessit",,"RESTITUTA,, collati sunt, polliciti,, Accessit","RESTITUTA,, collati sunt, polliciti,, Accessit",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.","restituta, collati, polliciti",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,0,0,0
R0706,Cologne_1607,LATIN,Base Content,EVCLIDIS ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV.,EVCLIDIS ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,EVCLIDIS ELEMENTORVM LIBRI XV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,1,1,0
R0707,Cologne_1607,LATIN,Base Content Description,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti","DE QVINQVE SOLIDORVM REGVLARIVM inter se com-
parisone., AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti",A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,,7d8fdc01-b3ec-43de-a654-4cba5ffb6a07,v6,1,1,0,0,1
R0708,Cologne_1607,LATIN,Bound With,LIBER XVI. DE QVINQVE SOLIDORVM REGVLARIVM inter se com- paratione,"LIBER
XVI. DE QVINQVE SOLIDORVM REGVLARIVM",,"LIBER
XVI. DE QVINQVE SOLIDORVM REGVLARIVM","LIBER
XVI. DE QVINQVE SOLIDORVM REGVLARIVM",E_single_llm_over_manual,yes,2,single_llm_value_conflicts_with_manual,Value_llm,"Only one LLM produced a value and it conflicts with manual; weak evidence, review before trusting at scale.",ACCESSIT LIBER XVI. DE QVINQVE SOLIDORVM REGVLARIVM inter se com- paratione,7d8fdc01-b3ec-43de-a654-4cba5ffb6a18,v6,1,1,0,0,0
R0711,Cologne_1607,LATIN,Date in Imprint,M. D. CVII.,M. D. CVII.,M. D. CVII,M. D. CVII.,M. D. CVII.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,M. D. CVII,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,0,0,0
R0712,Cologne_1607,LATIN,Edition Statement,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.","collati, emendati & aucti","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"collati, emendati & aucti",718a7718-22cf-424e-a7f1-84e9cf1071c6,v1,1,0,0,0,0
R0714,Cologne_1607,LATIN,Enriched With,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.",EXEMPLARIA,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.","AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti.",D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,"AD EXEMPLARIA R.P. CHRISTOphori Clauij è Societ. IESV, & aliorum collati, emendati & aucti",7d8fdc01-b3ec-43de-a654-4cba5ffb6a08,v6,1,1,0,0,0
R0716,Cologne_1607,LATIN,Euclid References,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EVCLIDIS,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R0717,Cologne_1607,LATIN,Institutions,Societ. IESV,Societ. IESV,Societ. IESV,Societ. IESV,Societ. IESV,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Societ. IESV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a14,v6,1,1,1,1,0
R0718,Cologne_1607,LATIN,Other Educational Authorities,R.P. CHRISTOphori Clauij,,,R.P. CHRISTOphori Clauij,R.P. CHRISTOphori Clauij,B_keep_manual_no_llm,sample,3,manual_only_no_llm_value,Value_orig,Manual value exists and both v1/v5 are empty; keep manual unless sampled review shows this feature is unreliable.,,7d8fdc01-b3ec-43de-a654-4cba5ffb6a16,v6,1,1,0,0,1
R0720,Cologne_1607,LATIN,Place in Imprint,COLONIAE,COLONIAE,COLONIAE,COLONIAE,COLONIAE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,COLONIAE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R0721,Cologne_1607,LATIN,Privileges in Imprint,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,Cum Gratia & Priuilegio,0f63fc20-5e6b-402c-b6e7-1314707158b0,v1,1,0,0,0,0
R0722,Cologne_1607,LATIN,Publisher in Imprint,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Gosuinum Cholinum,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,1,1,0
R0723,Cologne_1607,LATIN,Verbs,"collati, emendati, aucti","collati,, emendati, aucti.","collati, emendati, aucti","collati, emendati, aucti","collati, emendati, aucti",A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,"collati, emendati, aucti",7d8fdc01-b3ec-43de-a654-4cba5ffb6a09,v6,1,1,1,1,0
R0724,Cologne_1612,LATIN,Base Content,EVCLIDIS ELEMENTORVM LIBRI XV. QVIBVS,EVCLIDIS ELEMENTORVM LIBRI XV.,EVCLIDIS ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM LIBRI XV.,EVCLIDIS ELEMENTORVM LIBRI XV.,D_prompt_policy_choice,yes,2,preferred_prompt_conflicts_or_no_consensus,Value_llm,v1/v5 disagree or no consensus; candidate comes from the best prompt by feature/language fallback.,EVCLIDIS ELEMENTORVM LIBRI XV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a05,v6,1,1,0,0,0
R0726,Cologne_1612,LATIN,Date in Imprint,M. D. CXII.,M. D. CXII.,M. D. CXII,M. D. CXII.,M. D. CXII.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,M. D. CXII,71d1be08-4bb6-47d0-b31b-0c599353e775,v2,1,0,0,0,0
R0727,Cologne_1612,LATIN,Elements Designation,ELEMENTORVM LIBRI XV,EVCLIDIS ELEMENTORVM,ELEMENTORVM LIBRI XV,ELEMENTORVM LIBRI XV,ELEMENTORVM LIBRI XV,A_confirmed,no,0,manual_supported_by_llm,Value_llm5,Manual value is supported by v1 or v5.,EVCLIDIS ELEMENTORVM LIBRI XV,7d8fdc01-b3ec-43de-a654-4cba5ffb6a06,v6,1,1,0,0,0
R0728,Cologne_1612,LATIN,Euclid References,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,EVCLIDIS,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,EVCLIDIS,7d8fdc01-b3ec-43de-a654-4cba5ffb6a13,v6,1,1,1,1,0
R0730,Cologne_1612,LATIN,Place in Imprint,COLONIAE,COLONIAE,COLONIAE,COLONIAE,COLONIAE,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,COLONIAE,7d8fdc01-b3ec-43de-a654-4cba5ffb6a11,v6,1,1,1,1,0
R0731,Cologne_1612,LATIN,Privileges in Imprint,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio,Cum Gratia & Priuilegio.,Cum Gratia & Priuilegio.,A_confirmed,no,0,manual_supported_by_llm,Value_llm,Manual value is supported by v1 or v5.,Cum Gratia & Priuilegio,0f63fc20-5e6b-402c-b6e7-1314707158b0,v1,1,0,0,0,0
R0732,Cologne_1612,LATIN,Publisher in Imprint,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,Gosuinum Cholinum,A_confirmed,no,0,manual_supported_by_llm,"Value_llm,Value_llm5",Manual value is supported by v1 or v5.,Apud Gosuinum Cholinum,7d8fdc01-b3ec-43de-a654-4cba5ffb6a12,v6,1,1,0,0,0
